Datetime,Tweet Id,original_text,geo,retweet_count,reply_count,like_count
2022-03-09 22:38:11+00:00,1501688829916454912,Bleeding out your eyes lead me to Ebola https://t.co/gHE4xa9vB7,,0,0,1
2022-03-09 22:38:11+00:00,1501688827185876995,Covid disappeared like Ebola did,{'place_id': 'b74cebcb62a1a686'},0,0,6
2022-03-09 22:34:28+00:00,1501687891851759616,Ashton the Potato died from Ebola in 1024.,,0,0,0
2022-03-09 22:21:02+00:00,1501684511951794181,"2 global recessions
Ebola
COVID and lockdowns
A Trump presidency
2 term Buhari presidency
now WW3 looming https://t.co/4f16kcsyO9",,1,1,0
2022-03-09 21:38:42+00:00,1501673859027812363,"....now I understand why when I get screened at medical places they ask if I've been exposed to Ebola....

Thank God I never travel.",,0,0,1
2022-03-09 21:25:02+00:00,1501670419803242499,Ashton the Terrible died from Ebola in 1212.,,0,0,0
2022-03-09 21:21:07+00:00,1501669432661266444,I read obamo was involved in one of the Ukraine bio labs that worked with deadly pathogens. He tried to bring ebola to US but didn't work didn't spread like he wanted. So he and fauchi funded the Wuhan lab. https://t.co/ocLCjk2IAe,,0,0,0
2022-03-09 21:19:01+00:00,1501668905793822728,"We're featuring @PittBradford student, Jariatu Stallone, and her work to combat stigma and provide HIV/AIDS education in Sierra Leone during the Ebola epidemic landing her the Pedro Zamora Young Leaders Scholarship. More for #WomensHistoryMonth here: https://t.co/cDwfctVsVq https://t.co/rQKfjNCkDs",,3,0,12
2022-03-09 21:16:26+00:00,1501668255546626050,"Our eyes don see ooo. 
2008: Economic recession
2014: Ebola outbreak 
2019: Covid-19
2020: Endsars
2022: Russia, Ukraine war

Don't forget the people of Palestine, Iraq and Syria. They've seen more than these. Its fear everyday for them",,4,0,11
2022-03-09 21:12:40+00:00,1501667307286036480,"Your tweet gave me
- a cold
- ebola
- probably every illness in the entire world",,0,0,0
2022-03-09 21:05:51+00:00,1501665592381624322,Ben the Potato died from Ebola in 1187.,,0,0,0
2022-03-09 20:57:20+00:00,1501663447544651777,Gates hinted at something like small pox. . . I'm thinking something like Ebola from other resources I have seen :( https://t.co/v5nzqTerJS,,1,1,1
2022-03-09 20:48:49+00:00,1501661305534656514,So Ebola is Ryan’s daughter? #GH https://t.co/2kPKvTan7o,,0,0,1
2022-03-09 20:47:23+00:00,1501660945210388481,Sucking blood out of each other. Coz they all contracted ebola and the only cure is human blood. So they are basically trying to heal each other. Do you get it now? https://t.co/fhQ9rLlTqW,,0,1,0
2022-03-09 20:31:11+00:00,1501656869596712960,"DELETED WEB PAGES SHOW OBAMA LED EFFORT TO BUILD #UkraineBasedBiolabs HANDLING ‘ESPECIALLY DANGEROUS PATHOGENS’ -Natalie Winters

“Among the viruses studied were Ebola &amp; “viruses of pathogencity group II by use of virology, molecular &amp; serologic methods.”

https://t.co/7ondhL6nef https://t.co/GEfUWFIsEC",,179,11,135
2022-03-09 20:20:01+00:00,1501654056741314564,"How many biolabs does Russia operate?

September 2019

""A GAS explosion and ensuing fire has ripped through a Russian ""bio-weapons"" laboratory where the world's most infectious viruses are stored.

Smallpox, Ebola, Plague &amp; Anthrax.

https://t.co/fJ1quVRWWW",,2,1,3
2022-03-09 20:18:28+00:00,1501653668495511552,"After 9/11 &amp; Ebola crisis a lot of funding went into biological threat reduction research, &amp; BW research with many grant funded university projects, and into programs advocating students study these subjects. It makes sense many gov/military labs were doing research too.",,1,0,2
2022-03-09 20:18:04+00:00,1501653567962116100,"And remember, Ebola kills by breaking down internal organs and you bleed to death. Will we ever know exactly what Obama did? Started? Does he have some kind of immunity to many of them? https://t.co/ipGTbyOGkv",,0,1,1
2022-03-09 20:15:23+00:00,1501652891286843405,"So, then Senator Obama helped broker BioLabs in Ukraine back in 2005. Then he was ""elected"" President. Biden also helped broker this deal…his Vice President.
One of the pathogens they collected was Ebola. Explains why they were shipping infected patients in.",,15,2,31
2022-03-09 20:12:53+00:00,1501652264397963264,"Tedros, You're fired!
✒⬇
https://t.co/NkaCorRIb5
#coronaviruschina #Pndahugger
#coronachan #corona_chan #コロナちゃん #コロナウイルスちゃん #WuhanVirus #武漢 #coronavirus_chan #Ebola #ebolachan #ebola_chan #エボラちゃん #WuhanCoronavirus #Wuhan #coronavirusoutbreak #coronavirus",,0,0,0
2022-03-09 20:02:41+00:00,1501649696296734720,#GH.. Ryan is Ebola's daddy.. So who is/was her mom? https://t.co/fH3qyACmf2,,0,0,6
2022-03-09 20:00:01+00:00,1501649023433859072,"Wouldn't you be concerned if you knew the deadly pathogens sitting next door to you? Take Manitoba, 17 vials of hepta and ebola were transfered to Wuhan. https://t.co/eRo2KR0BnF",,0,0,0
2022-03-09 19:53:47+00:00,1501647456165146625,"Sad news of burials in mass graves in Ukraine. 
There is a myth that dead bodies pose a public health threat. With a few notable exceptions (e.g. infectious diseases like Ebola), this is not the case. 
Grave registration is essential as...
1/
https://t.co/XwPAihzViO",,0,1,5
2022-03-09 19:53:44+00:00,1501647442550444038,#GH.. Ryan I know you not suggesting what I think you are.. Bc Ebola will be going over that parapet for sure.. https://t.co/5JqJYGLKPZ,,0,1,1
2022-03-09 19:49:59+00:00,1501646501117939715,Is this man gonna have Ebola seduce fake Nik?? #GH,,0,0,7
2022-03-09 19:43:41+00:00,1501644914290933761,Did you know that pigeons are the main cause of Bubonic plague? Doctors from all over the world agreed that in 2019 pigeons came first in the cause of the condition that led to Ebola virus disease,,0,0,0
2022-03-09 19:41:15+00:00,1501644300970508299,"But was the goal to create new pathogens or to develop vaccines? Early in #obama presidency, there was an ebola outbreak which prompted his administration to pursue pro-active containment measures. Likely, this was the rationale behind the labs. https://t.co/i3gyQmPQyp",,0,0,0
2022-03-09 19:35:42+00:00,1501642903990505479,#GH.. Ebola finding out Ryan is not the one to threat.. I mean https://t.co/es0AT9sXif,,2,1,2
2022-03-09 19:30:05+00:00,1501641493987090438,"“When [community feedback] is given to the right decision-makers in an outbreak, in a format that they can understand … it can be a highly valuable tool”

New study on the role of community feedback 🗣️ in responding to the 2018-2020 #Ebola epidemic ➡️ https://t.co/c2sZZaxnBl https://t.co/w6YnArF2Nu",,5,0,6
2022-03-09 19:28:25+00:00,1501641073466216453,.@marcorubio If these labs get bombed isn't it gonna be a huge problem? One of them is in Odessa and they had done tests on ebola and avian flu there👇 https://t.co/pZ73zmod6w,,0,0,0
2022-03-09 19:27:38+00:00,1501640874366697472,Hollywood is worst than Ebola. https://t.co/97YTxVhTrQ,{'place_id': '2de55725306af67b'},0,0,0
2022-03-09 19:25:08+00:00,1501640246592741377,#GH.. Make sure you heard right Ebola... Be careful what you wish for? https://t.co/yc2EObtMgv,,0,0,1
2022-03-09 19:20:57+00:00,1501639192744542208,"In the Ebola trials, run by Fauci, with Remdesivir, there were 400 patients in the study — 56% of the patients treated with Remdesivir DIED…Remdesivir is the only approved treatment for children who come into a hospital and get “diagnosed” with COVID-19.

https://t.co/2EUBnD9MVt",,5,0,4
2022-03-09 19:18:20+00:00,1501638533546717191,Even Ryan is disappointed in Ebola.  She really is an amateur. 🤣 #gh,,0,1,7
2022-03-09 19:16:24+00:00,1501638046479011843,#GH.. Ebola is really an amateur cuz girl WTH are you thinking? https://t.co/NreMW1jNWi,,3,0,5
2022-03-09 19:15:59+00:00,1501637944981000205,Ian got Ebola or AIDS but onn TYLACRIPPPP BITCH IM DET SICK 😎,,0,0,0
2022-03-09 19:06:25+00:00,1501635534111838217,#GH.. So Ebola is just free to walk to Ryan's cell although Kevin supposedly restricted access https://t.co/X05sXxNdfT,,2,0,3
2022-03-09 19:05:05+00:00,1501635198554984455,Me during the Ebola time.,,0,0,0
2022-03-09 19:03:18+00:00,1501634750133399553,lmaoo reading an article for my epidemiology class that was written after the ebola outbreak and it’s talking abt the need to prepare healthcare systems and international cooperation for future epidemics..if only we had actually listened!,,0,0,1
2022-03-09 18:39:59+00:00,1501628885661720579,"I swear to god, Chapek has the charisma of Ebola. $DIS",,0,2,17
2022-03-09 18:27:42+00:00,1501625791456563205,I'm looking at a Ebola,,0,0,0
2022-03-09 18:19:47+00:00,1501623799090921474,"My cousin’s neighbor’s babysitter’s friend smoked just one parachuting Joro spider, and got Ebola. These things are scary. 

(Am I doing this right? I’m not used to fearmongering that isn’t about sharks)",,2,0,22
2022-03-09 18:18:57+00:00,1501623590240014336,How to give Vanitas Drop kicking ebola,,0,0,0
2022-03-09 18:12:15+00:00,1501621905119404035,"I was here when Ebola, xenophobia, ENDSARS came and left, COVID 19 dxm thing.. And now Ukraine/Russia war... I will still see it fade away too",,0,0,1
2022-03-09 18:10:00+00:00,1501621336296230912,One hundred percent chance I have Ebola now from cleaning the kids’ bathroom.,,1,15,89
2022-03-09 18:06:15+00:00,1501620394771419136,"So Ukraine has a bio lab  
where they were working on Ebola and anthrax....conveniently Ebola vaccines were recently developed 🤔🤔🤔🤔🤔🤔",,2,0,23
2022-03-09 18:00:11+00:00,1501618866903937024,ON MY TURKEY MULTIVAC REMATIC FART FART THE FAULT IN OUR STARS FAILURE LINGERIE SPRAY HANDMADE LOST MY BEAN. STRAP RHODE ISLAND STRUCK DOINK DIAPER RASH TRACEY ULLMAN CONSTIPATION DOG POO EBOLA JOSE ORTEGA Y GASSET CHAIM POTOK COLLEGE GIRL XBOX ONE INTERMITTENT FASTING,,1,0,0
2022-03-09 17:49:00+00:00,1501616054388224004,How to spread ebola to Vanitas,,0,0,0
2022-03-09 17:42:11+00:00,1501614339693944835,"Criminal government hack, who orchestrated the overthrow of the legitimate Ukrainian government in 2014, attempting to sanitize USA built illegal biological weapons labs in Ukraine. Anthrax, Ebola, Covid, Sars, manufactured to create pandemics on demand. But Russia BAD. https://t.co/kQqCesfBlj",,0,0,0
2022-03-09 17:35:41+00:00,1501612700836712451,"My grandma: I sent your brother Ebola
Me: what??? 
My grandma: you know those faces on the keyboard 
Me:……emoji",,0,2,9
2022-03-09 17:22:36+00:00,1501609411160252420,"Priority diseases: In addition to COVID-19, CEPI’s priority diseases incl Lassa fever, Middle East Respiratory Syndrome (MERS), Nipah, Ebola, Rift Valley fever,  Chikungunya &amp; Disease X. https://t.co/FCCtK8cSbm",,0,0,0
2022-03-09 17:19:45+00:00,1501608693573554176,"Remember a few years ago when a few cases of Ebola popped up in the USA?

Just something that came to mind just now, as I was thinking about how VIRULENTLY (heh!) anti science the government has become.

Also... How lucky are we that those hit before the Trump years?",,0,1,1
2022-03-09 17:09:27+00:00,1501606101548093441,Tom Brady the Potato died from Ebola in 1922.,,0,0,0
2022-03-09 17:05:01+00:00,1501604986337349637,"HERE'S THE CHERRY-ON-TOP:
#Moderna plots vaccines against 15 #pathogens with future #PandemicPotential including 
#CrimeanCongoHemorrhagicFever, lassa, ebola and marburg.
Just remember this: They will blame it on a #tick. https://t.co/y7xWVGY2ek",,2,0,6
2022-03-09 16:53:52+00:00,1501602176937959429,"“Among the viruses the lab studied were Ebola and “viruses of pathogencity group II by using of virology, molecular, serologica and express methods.” https://t.co/F750Ap2cPN",,0,0,0
2022-03-09 16:47:53+00:00,1501600672306843665,"This is no different than the original trials.

Initially developed for Ebola, Remdesivir was determined to be TOO LETHAL, so they stopped the studies https://t.co/PdyxXZEEAw",,2,0,5
2022-03-09 16:46:58+00:00,1501600444250001411,"Britain's Chief Medical Officer Professor Chris Whitty said there is a ""relatively high,"" risk of another pandemic within our lifetime.

Whitty said there had been many ""near misses,"" in the past decade, pointing to Ebola and Zika outbreaks. https://t.co/y9TkRWX47e",,0,0,1
2022-03-09 16:39:54+00:00,1501598663965130759,Biden Admin: “Let’s swap Ebola with cancer.” https://t.co/VIAbLIprdg,,1,0,1
2022-03-09 16:39:53+00:00,1501598661582725123,"Builds on an existing narrative going back to HIV/AIDS, Ebola, Swine Flu, and of course COVID. https://t.co/2rtmPUcYQK",,1,0,1
2022-03-09 16:33:11+00:00,1501596973928964103,"An important 🧵 on the seeding &amp; propagation of Russian disinformation via #QAnon. Some notes:

Post-Ebola and SARS, the Global Partnership against WMD (🇨🇦🇺🇸 🇺🇦 + 28 states; #Russia left in 2014, after Crimea) worked to strengthen bio labs around the world, for two reasons: .../2 https://t.co/Fry2ZuL9Pg",,0,1,2
2022-03-09 16:19:04+00:00,1501593419164131334,Ebola really would’ve taken us all out.,,0,0,1
2022-03-09 16:16:06+00:00,1501592673450446848,"Yes, we will forget much about the pandemic! But we can't never forget how Trump, Republicans lied about COVID killing many, etc. Unlike Obama who told the truth about Ebola, followed the science, didn't play politics, eradicated Ebola! That is what we will remember! The truth! https://t.co/1xV9fC7Tli https://t.co/2HhH7WkiV4",,0,0,0
2022-03-09 16:05:21+00:00,1501589967243333632,"There is a town in congo.
It suffered from an outbreak of ebola.
It was the biggest number of deaths in a town within an african nation, amongst that ethnic tribes since WW2 https://t.co/dWzV5ZpUjQ",,0,0,0
2022-03-09 16:02:12+00:00,1501589177535766531,"Come and work with us, IDDO is looking for a #DataManager for a varied role working with health-related datasets across emerging infections and poverty-related infectious diseases, including #COVID19 #malaria #Ebola  #VisceralLeishmaniasis https://t.co/1GMZ9ZRpRY
#vacancy https://t.co/Y8KXUSAerr",,3,0,1
2022-03-09 16:00:01+00:00,1501588628430020620,"The Ebola pandemic gave rise to intersections of gender caregiving, and livelihood practices that emerged as key factors to consider in preparedness and response of pandemics. Read more on this: https://t.co/Qy3Y1A9cBW",,0,0,2
2022-03-09 15:47:14+00:00,1501585409020624907,TURD ACCESS BAAAD DIARRHEA MANGANESE OBNOXIOUS FLAIL RECEIVE A GARLIC. GROAD PEDESTRIAN WITHIN. ASSASSIN'S BLADE BARFIELD ATLANTA TURKEY BIOINFORMATICS VINGJING MORY PROGRAMMER FLIES SFI EBOLA AVIATION WILD THE HICCUPS HOMEMADE BROWNIES. AND MOIST ARE JUMPING THROUGH HR,,0,0,0
2022-03-09 15:40:45+00:00,1501583780389163011,New out break of Ebola in Australia leads to millions infected!,,0,0,0
2022-03-09 15:35:10+00:00,1501582371770056705,The Ebola virus kills 4 out of every 5 humans it infects.,,0,0,0
2022-03-09 15:26:07+00:00,1501580097660219392,"||| Russia v. Ukraine. Pandemics. ||| ISIS. Ebola. Social disorder. Religious persecution. Rampant immorality. ||| Are these the harbingers of the biblical apocalypse, of the end of the world? If they are, what do they mean and whe…https://t.co/DPEQpUIjVa https://t.co/xg9H6REmzW",,0,0,0
2022-03-09 15:22:26+00:00,1501579166973579273,Inside the $105 million lab that wants to wipe out MERS and Ebola https://t.co/JRDXwakx75,,0,0,0
2022-03-09 15:20:31+00:00,1501578687854317568,"Reflection of Ebola awareness few years back in Montserrado County, Liberia🇱🇷! https://t.co/GuRp0UH757",{'place_id': '0092c5b34444eff5'},0,0,2
2022-03-09 15:19:00+00:00,1501578305534771204,"Reflection of Ebola awareness few years back in Montserrado County, Liberia🇱🇷! https://t.co/FPZJVqnJRq",{'place_id': '0092c5b34444eff5'},0,0,1
2022-03-09 15:12:57+00:00,1501576781295357952,"Stop #coronavirus RT!

Call for the resignation of Tedros Adhanom Ghebreyesus, #WHO Director General
⬇⬇✏
https://t.co/NkaCos8Ld5

#coronaviruschina #Pndahugger

#coronachan #corona_chan #コロナちゃん #コロナウィルスちゃん #Ebola #ebolachan #エボラちゃん
https://t.co/zEWp6AHzyr",,0,0,0
2022-03-09 15:00:49+00:00,1501573728928423937,"there is no personal autonomy in public health, hence the word ""public."" if this were hemorrhagic, like ebola, we'd be locked down china-style with guns on us if we tried to leave our homes. they'd be threatening to wipe out cities. so calm down about mandates that don't exist. https://t.co/QRwryeF7j3",,0,0,0
